%Station,Niskin,Year,Month,Day,Hour,Minute,Second,Latitude(S),Longitude(W),BottomDepth(m),Depth(m),Pressure(dbar),T090(degC),T190(degC),C0(S/m),C1(S/m),V0(V),V1(V),V2(V),V3(V),V4(V),V5(V),V6(V),V7(V),FlECO-AFL(mg/m^3),SbOx(umol/kg),Par(uEinsteins/m2/sec),Alt(m),CStarAt(1/m),CStarTr(%),Sal00,Sal11,Sigma-t00,Sigma-t11,CHLDepth,CHL(ug/l),Phaeo(ug/l),NUTBottleID,PO4(uM),Sil(uM),NO3(uM),NO2(uM),NH4(uM)
3,23,2017,6,9,22,34,36,64.3807,-167.07,29.5,20.19,20.39,-0.395,-0.394,2.657716,2.657887,0.0012,3.9701,1.3842,3.2902,1.8782,2.9481,0.4822,0.1078,2.2757,402.657,26.18,9.64,0.6526,84.947,32.15,32.151,25.822,25.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,24,2017,6,9,22,34,43,64.3807,-167.07,29.5,20.19,20.39,-0.398,-0.395,2.657519,2.657855,0.0013,3.9507,1.3314,3.29,1.8878,2.9493,0.481,0.0885,1.8123,402.636,26.77,9.62,0.6721,84.5327,32.151,32.152,25.823,25.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,2017,6,9,23,6,51,64.38072,-167.07002,29.5,25.87,26.13,-0.436,-0.437,2.655821,2.65587,4.975,3.5017,1.3787,3.2902,1.1179,2.912,2.5189,0.1053,2.2159,397.264,4.14,50.38,1.1548,74.9231,32.165,32.166,25.836,25.837,26,1.02,4.1,20,0.96,4.2,0.5,0.05,1.09
4,2,2017,6,9,23,7,0,64.38072,-167.07002,29.5,25.68,25.93,-0.436,-0.436,2.655805,2.655908,4.9783,3.433,1.3772,3.2903,1.1415,2.9108,1.0875,0.1041,2.1854,396.689,4.4,21.75,1.2342,73.4522,32.165,32.166,25.836,25.837,NaN,NaN,NaN,21,0.957,4.1,0.6,0.05,1.13
4,3,2017,6,9,23,7,8,64.38072,-167.07002,29.5,25.89,26.15,-0.436,-0.436,2.65585,2.655939,4.9783,3.4415,1.31,3.29,1.0953,2.91,1.3725,0.1156,2.4623,397.03,3.9,27.45,1.2243,73.6341,32.165,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,2017,6,9,23,7,14,64.38072,-167.07,29.5,25.97,26.23,-0.437,-0.436,2.655815,2.655902,4.9779,3.4578,1.3097,3.2903,1.0736,2.9126,1.2425,0.1237,2.6567,397.681,3.69,24.85,1.2054,73.9823,32.166,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,5,2017,6,9,23,7,19,64.38072,-167.07001,29.5,25.81,26.07,-0.436,-0.436,2.655839,2.655902,4.978,3.4495,1.323,3.29,1.0722,2.9121,1.1886,0.1197,2.561,397.289,3.68,23.77,1.215,73.8047,32.165,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,6,2017,6,9,23,7,26,64.38072,-167.07,29.5,25.87,26.13,-0.437,-0.437,2.655778,2.655877,4.9781,3.4299,1.3124,3.2902,1.0823,2.9095,0.6203,0.1117,2.3673,396.434,3.78,12.41,1.2378,73.3855,32.165,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,7,2017,6,9,23,7,32,64.38072,-167.07002,29.5,25.94,26.2,-0.437,-0.437,2.655757,2.655863,4.9779,3.4518,1.3704,3.2902,1.0953,2.909,2.7365,0.1224,2.6244,396.518,3.9,54.73,1.2124,73.8538,32.165,32.167,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,8,2017,6,9,23,7,37,64.38072,-167.07002,29.5,25.86,26.12,-0.437,-0.437,2.655744,2.65586,4.978,3.4153,1.3137,3.2903,1.1102,2.9088,1.5244,0.1177,2.5132,397.007,4.06,30.49,1.255,73.073,32.165,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,9,2017,6,9,23,7,41,64.38072,-167.07002,29.5,25.97,26.23,-0.438,-0.437,2.655728,2.655849,4.978,3.4318,1.3142,3.29,1.0954,2.9115,2.0087,0.1267,2.7296,397.326,3.91,40.17,1.2356,73.4255,32.165,32.166,25.837,25.837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,10,2017,6,9,23,9,16,64.38072,-167.07002,29.5,23.1,23.32,-0.428,-0.429,2.65592,2.656029,0.845,3.8093,1.3121,3.29,1.3835,2.9245,0.3351,0.0866,1.768,399.125,8.05,6.7,0.8181,81.5046,32.16,32.162,25.832,25.833,23,2.14,1.62,22,0.946,4.4,0.5,0.05,1
4,11,2017,6,9,23,11,13,64.38072,-167.07002,29.5,23.21,23.44,-0.43,-0.43,2.655816,2.655993,0.7408,3.8285,1.312,3.29,1.3698,2.9256,1.2842,0.0972,2.0209,399.376,7.78,25.69,0.7979,81.9157,32.16,32.162,25.832,25.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,12,2017,6,9,23,13,20,64.38072,-167.07002,29.5,16.88,17.04,-0.37,-0.37,2.659158,2.659367,0.2663,4.0194,1.3154,3.2902,1.9272,2.9615,0.6587,0.0698,1.3637,404.264,29.36,13.18,0.6032,86.0014,32.145,32.148,25.818,25.82,17,1.52,0.67,23,0.884,2.8,0.3,0.04,0.78
4,13,2017,6,9,23,13,31,64.38072,-167.07002,29.5,17.02,17.19,-0.37,-0.371,2.659171,2.65932,0.2699,4.0218,1.3878,3.2899,1.9209,2.9634,0.6453,0.0713,1.3978,404.568,28.93,12.91,0.6008,86.0531,32.145,32.148,25.818,25.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,14,2017,6,9,23,15,15,64.38072,-167.07002,29.5,8.84,8.92,1.026,1.028,2.753266,2.752638,0.0946,4.1468,1.3422,3.2902,2.5717,3.0109,1.0583,0.0366,0.5659,396.558,131.18,21.17,0.4784,88.7282,31.921,31.911,25.568,25.561,9,0.47,0.25,24,0.715,5.2,0.1,0.02,0.5
4,15,2017,6,9,23,15,26,64.38072,-167.07002,29.5,9.03,9.12,0.865,1.059,2.744275,2.75603,0.0956,4.142,1.3861,3.29,2.5499,3.0138,1.0669,0.0304,0.4176,395.199,124.79,21.34,0.4829,88.6268,31.972,31.922,25.619,25.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,16,2017,6,9,23,17,14,64.38072,-167.07002,29.5,5.45,5.5,4.076,4.107,2.951134,2.953769,0.0208,4.293,1.3159,3.2898,2.8292,2.9088,1.2485,0.0208,0.1868,351.745,237.87,24.97,0.3397,91.8586,31.324,31.325,24.856,24.853,5,0.2,0.25,25,0.485,2.1,0.1,0.02,0.27
4,17,2017,6,9,23,17,23,64.38072,-167.07002,29.5,5.2,5.25,4.077,4.168,2.951697,2.957162,0.0247,4.2931,1.3427,3.29,2.8533,2.9017,1.2461,0.0215,0.2047,351.481,251.42,24.92,0.3397,91.8592,31.329,31.306,24.86,24.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,18,2017,6,9,23,17,29,64.38072,-167.07002,29.5,5.2,5.25,4.289,4.254,2.96464,2.962882,0.0237,4.2904,1.3165,3.2898,2.8564,2.901,1.2392,0.0219,0.2119,349.705,253.12,24.78,0.3422,91.8016,31.279,31.291,24.799,24.813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,19,2017,6,9,23,17,36,64.38072,-167.07002,29.5,5.1,5.15,4.283,4.303,2.964587,2.965988,0.0217,4.2951,1.3156,3.2901,2.8697,2.8943,1.2379,0.0214,0.2,348.836,261.03,24.76,0.3377,91.9034,31.284,31.281,24.804,24.799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,20,2017,6,9,23,17,41,64.38072,-167.07002,29.5,5.41,5.47,4.296,4.317,2.965351,2.966951,0.0218,4.2917,1.3827,3.29,2.8345,2.8914,1.2324,0.0208,0.1868,348.479,241.01,24.65,0.3409,91.8309,31.28,31.279,24.799,24.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,21,2017,6,9,23,17,50,64.38072,-167.07002,29.5,5.37,5.42,4.24,4.285,2.962124,2.964861,0.0224,4.3022,1.383,3.2901,2.8522,2.8918,1.243,0.0215,0.2035,348.239,250.79,24.86,0.3311,92.0549,31.295,31.285,24.817,24.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,22,2017,6,9,23,19,20,64.38072,-167.07002,29.5,3.13,3.16,5.222,5.197,3.025343,3.023928,0.0201,4.3259,1.3168,3.29,3.0471,2.8691,1.3391,0.0188,0.1402,340.2,393.23,26.78,0.3092,92.5626,31.101,31.108,24.561,24.57,0,0.15,0.2,NaN,NaN,NaN,NaN,NaN,NaN
4,23,2017,6,9,23,19,31,64.38072,-167.07002,29.5,3.29,3.33,5.117,5.139,3.018946,3.02098,0.0233,4.3342,1.3464,3.2899,3.0388,2.8467,1.3355,0.0186,0.1342,332.942,385.86,26.71,0.3015,92.7397,31.126,31.128,24.592,24.592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,24,2017,6,9,23,19,39,64.38072,-167.07002,29.5,3.26,3.3,4.825,4.91,3.000455,3.004463,0.019,4.3333,1.3846,3.29,3.0567,2.8509,1.3396,0.0188,0.1402,336.288,402.34,26.79,0.3023,92.7205,31.187,31.154,24.672,24.637,NaN,NaN,NaN,26,0.357,2.6,0,0.02,0.19
5,1,2017,6,10,14,34,23,63.29624,-168.44938,39.2,34.57,34.91,1.114,1.113,2.808887,2.808976,0.0015,2.5533,1.3101,3.2907,0.1267,2.6031,0.4976,0.2451,5.5709,331.199,0,9.95,2.4188,54.625,32.526,32.528,26.049,26.051,NaN,NaN,NaN,27,1.288,9.2,7.2,0.14,2.5
5,2,2017,6,10,14,35,48,63.29624,-168.4494,39.2,30.23,30.52,1.13,1.133,2.810036,2.81041,0.0015,2.8872,1.3097,3.2904,0.1407,2.6106,0.4911,0.1837,4.0956,331.911,0,9.82,1.927,61.7707,32.526,32.528,26.048,26.049,NaN,NaN,NaN,28,1.284,9,7.1,0.14,2.4
5,3,2017,6,10,14,37,27,63.29624,-168.4494,39.2,20.11,20.31,2.821,2.673,2.925787,2.914565,0.0015,3.5695,1.3795,3.2904,0.3654,2.7996,1.0074,0.1872,4.1811,345.937,0.33,20.15,1.0782,76.3731,32.243,32.255,25.7,25.721,NaN,NaN,NaN,29,1.042,6.3,5.1,0.11,1.78
5,4,2017,6,10,14,39,15,63.29624,-168.44938,39.2,10,10.1,3.628,3.628,2.97269,2.972715,0.0016,3.8179,1.3135,3.2902,1.0731,2.8884,1.5187,0.2001,4.4915,351.687,3.69,30.37,0.8089,81.6907,32.01,32.01,25.443,25.444,NaN,NaN,NaN,30,0.453,1.2,0.2,0.02,0.05
5,5,2017,6,10,14,39,28,63.29624,-168.44938,39.2,9.91,10.01,3.627,3.628,2.97232,2.972695,0.0017,3.7999,1.3167,3.2904,1.0993,2.8899,1.5162,0.2028,4.5554,351.976,3.95,30.33,0.8282,81.3056,32.007,32.01,25.441,25.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,6,2017,6,10,14,39,38,63.29624,-168.44938,39.2,9.92,10.02,3.632,3.633,2.972856,2.973292,0.0018,3.8462,1.316,3.2901,1.0876,2.8893,1.5251,0.1832,4.086,351.555,3.83,30.5,0.7795,82.2944,32.008,32.012,25.442,25.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,7,2017,6,10,14,39,49,63.29624,-168.44938,39.2,9.93,10.03,3.635,3.635,2.973396,2.973516,0.0015,3.8076,1.3124,3.2903,1.1037,2.8884,1.5127,0.1757,3.9054,351.854,3.99,30.25,0.8198,81.4699,32.011,32.013,25.444,25.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,8,2017,6,10,14,40,0,63.29626,-168.44938,39.2,10,10.1,3.621,3.618,2.971958,2.971836,0.0016,3.8299,1.3102,3.2904,1.0936,2.8876,1.5126,0.1751,3.8898,351.39,3.89,30.25,0.7964,81.9467,32.008,32.01,25.443,25.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,9,2017,6,10,14,40,10,63.29626,-168.44938,39.2,10.09,10.19,3.635,3.623,2.973457,2.97238,0.0016,3.827,1.3098,3.2904,1.0689,2.8894,1.5172,0.1811,4.0346,351.666,3.65,30.35,0.7995,81.8843,32.013,32.011,25.445,25.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,10,2017,6,10,14,40,17,63.29626,-168.44938,39.2,9.93,10.03,3.625,3.624,2.972359,2.972506,0.0018,3.8163,1.3792,3.2905,1.0937,2.888,1.5215,0.182,4.0567,351.379,3.89,30.43,0.8108,81.656,32.009,32.012,25.443,25.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,11,2017,6,10,14,40,24,63.29626,-168.44938,39.2,10.03,10.13,3.618,3.614,2.971499,2.971158,0.0015,3.8071,1.3111,3.2906,1.078,2.8882,1.5171,0.1829,4.0782,352.112,3.73,30.34,0.8204,81.4576,32.005,32.005,25.441,25.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,12,2017,6,10,14,40,31,63.29626,-168.44938,39.2,10.04,10.13,3.608,3.606,2.970264,2.970259,0.0017,3.824,1.3821,3.2903,1.0683,2.8876,1.5212,0.2178,4.9161,351.587,3.64,30.42,0.8027,81.8198,32.001,32.003,25.438,25.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,13,2017,6,10,14,40,39,63.29626,-168.44938,39.2,10.14,10.24,3.605,3.591,2.969962,2.968314,0.0017,3.8188,1.3833,3.2904,1.0566,2.8891,1.509,0.1685,3.7319,352.148,3.53,30.18,0.808,81.7088,32,31.994,25.437,25.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,14,2017,6,10,14,40,46,63.29626,-168.4494,39.2,10.01,10.11,3.61,3.6,2.970481,2.969381,0.0015,3.7934,1.319,3.2903,1.0713,2.8896,1.5133,0.1752,3.8923,351.897,3.67,30.27,0.8347,81.1665,32.002,31.998,25.439,25.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,15,2017,6,10,14,40,53,63.29626,-168.4494,39.2,9.91,10.01,3.613,3.599,2.970903,2.96924,0.0015,3.7993,1.3168,3.2904,1.09,2.8878,1.5215,0.1792,3.9885,351.505,3.85,30.43,0.8286,81.2923,32.004,31.997,25.44,25.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,16,2017,6,10,14,41,1,63.29626,-168.4494,39.2,10.11,10.21,3.599,3.595,2.969257,2.968856,0.0016,3.8313,1.3869,3.2902,1.0607,2.8894,1.5102,0.185,4.129,352.006,3.57,30.2,0.795,81.9765,31.997,31.997,25.436,25.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,17,2017,6,10,14,41,8,63.29624,-168.4494,39.2,9.94,10.04,3.597,3.601,2.968978,2.969618,0.0018,3.8264,1.3845,3.2903,1.0894,2.8887,1.5156,0.1931,4.324,351.984,3.85,30.31,0.8001,81.8715,31.997,32,25.436,25.438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,18,2017,6,10,14,41,18,63.29624,-168.44938,39.2,10.11,10.21,3.604,3.61,2.969826,2.970776,0.0019,3.8119,1.377,3.2902,1.0518,2.8878,1.512,0.1813,4.0394,351.762,3.49,30.24,0.8152,81.5621,32,32.005,25.438,25.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,19,2017,6,10,14,41,39,63.29624,-168.44938,39.2,10.02,10.12,3.606,3.599,2.970101,2.969232,0.0015,3.8112,1.3099,3.2903,1.0718,2.8884,1.5109,0.174,3.8636,352.446,3.67,30.22,0.816,81.5462,32.001,31.998,25.439,25.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,20,2017,6,10,14,41,45,63.29624,-168.44938,39.2,9.96,10.05,3.603,3.608,2.969792,2.970267,0.0017,3.8276,1.3782,3.2903,1.0862,2.8886,1.5105,0.1923,4.3025,352.016,3.82,30.21,0.7988,81.8981,32,32.001,25.438,25.438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,21,2017,6,10,14,41,54,63.29624,-168.44938,39.2,9.98,10.07,3.607,3.622,2.970269,2.971812,0.0018,3.8266,1.31,3.2902,1.0664,2.8871,1.5179,0.1811,4.034,351.343,3.62,30.36,0.7999,81.8757,32.001,32.006,25.439,25.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,22,2017,6,10,14,42,2,63.29624,-168.44938,39.2,10.1,10.19,3.65,3.672,2.974706,2.977677,0.0017,3.8459,1.3197,3.2903,1.0576,2.8917,1.5077,0.1779,3.958,352.362,3.54,30.16,0.7797,82.2896,32.012,32.026,25.443,25.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,23,2017,6,10,14,42,21,63.29624,-168.4494,39.2,9.84,9.94,3.657,3.68,2.975687,2.978488,0.0016,3.8177,1.3139,3.2902,1.0867,2.8927,1.5295,0.1753,3.8964,352.399,3.82,30.59,0.8092,81.6859,32.017,32.027,25.446,25.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,24,2017,6,10,14,43,58,63.29624,-168.44938,39.2,3.32,3.36,3.559,3.559,2.963861,2.963976,0.0015,3.8185,1.312,3.2905,1.8449,2.8888,1.8588,0.1646,3.6381,352.37,24.22,37.18,0.8083,81.7035,31.976,31.978,25.423,25.424,NaN,NaN,NaN,31,0.421,1.6,0.1,0.02,0.04
6,1,2017,6,10,15,10,44,63.29626,-168.44938,39.5,10.02,10.12,3.643,3.643,2.976415,2.976413,0.0018,3.8264,1.3815,3.2904,1.2683,2.8815,1.5094,0.179,3.9843,350.113,6.06,30.19,0.8,81.8725,32.039,32.04,25.465,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,2,2017,6,10,15,10,54,63.29626,-168.44938,39.5,10.02,10.12,3.644,3.643,2.97647,2.976444,0.0019,3.8205,1.3129,3.2901,1.2742,2.8814,1.5103,0.1721,3.8193,350.933,6.15,30.21,0.8062,81.7461,32.04,32.04,25.465,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,3,2017,6,10,15,11,8,63.29626,-168.44938,39.5,10.07,10.17,3.642,3.642,2.976302,2.97633,0.002,3.8186,1.3164,3.2901,1.2606,2.8805,1.5131,0.2113,4.7582,350.139,5.94,30.26,0.8084,81.704,32.039,32.04,25.465,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,4,2017,6,10,15,11,15,63.29626,-168.44938,39.5,10.16,10.26,3.64,3.64,2.97606,2.976146,0.0018,3.8051,1.3867,3.2901,1.2474,2.8859,1.5055,0.1999,4.4867,351.58,5.76,30.11,0.8226,81.4171,32.038,32.039,25.465,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,5,2017,6,10,15,11,23,63.29626,-168.44938,39.5,10.07,10.17,3.639,3.64,2.975965,2.976107,0.0019,3.812,1.3149,3.2901,1.269,2.8853,1.5133,0.1858,4.147,351.28,6.07,30.27,0.8152,81.5638,32.038,32.039,25.465,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,6,2017,6,10,15,11,30,63.29626,-168.44938,39.5,10.3,10.4,3.641,3.64,2.976214,2.976241,0.0019,3.8338,1.3807,3.2903,1.2279,2.8844,1.5047,0.1882,4.2038,350.875,5.47,30.09,0.7924,82.0299,32.039,32.04,25.466,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,7,2017,6,10,15,11,37,63.29626,-168.44938,39.5,10.07,10.17,3.643,3.642,2.976415,2.976429,0.0019,3.8204,1.3108,3.2901,1.2756,2.8852,1.5039,0.1784,3.97,351.184,6.18,30.08,0.8064,81.7424,32.04,32.041,25.466,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,8,2017,6,10,15,11,44,63.29626,-168.44938,39.5,9.84,9.94,3.642,3.642,2.976333,2.976371,0.0019,3.8263,1.3099,3.2901,1.3204,2.883,1.5071,0.1708,3.7875,350.335,6.89,30.14,0.8002,81.8699,32.039,32.041,25.466,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,9,2017,6,10,15,11,53,63.29626,-168.44938,39.5,10.15,10.25,3.645,3.644,2.976675,2.976689,0.0018,3.806,1.364,3.2903,1.268,2.8861,1.5075,0.1849,4.1249,351.503,6.06,30.15,0.8214,81.4358,32.041,32.041,25.466,25.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,10,2017,6,10,15,12,0,63.29625,-168.44938,39.5,10.09,10.19,3.643,3.644,2.976471,2.97672,0.0017,3.8253,1.3096,3.2902,1.2744,2.8822,1.511,0.182,4.0555,350.268,6.15,30.22,0.8012,81.8491,32.04,32.042,25.466,25.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,2017,6,10,15,12,7,63.29626,-168.44938,39.5,10.22,10.32,3.649,3.649,2.977203,2.9771,0.0016,3.8378,1.3795,3.2903,1.2484,2.8853,1.5132,0.1843,4.1105,350.987,5.76,30.27,0.7882,82.1152,32.042,32.042,25.467,25.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,12,2017,6,10,15,12,13,63.29626,-168.44938,39.5,10.21,10.31,3.653,3.652,2.977657,2.977594,0.0016,3.8106,1.3548,3.2902,1.2678,2.8867,1.4933,0.1908,4.2666,351.319,6.05,29.87,0.8168,81.5323,32.044,32.045,25.468,25.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,13,2017,6,10,15,12,19,63.29626,-168.44938,39.5,10.08,10.17,3.65,3.648,2.977244,2.977131,0.0016,3.8335,1.3128,3.2904,1.2801,2.8887,1.5039,0.1722,3.8205,351.418,6.24,30.08,0.7927,82.0224,32.042,32.043,25.467,25.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,14,2017,6,10,15,12,25,63.29626,-168.44938,39.5,10.1,10.19,3.643,3.644,2.976485,2.976656,0.0018,3.8441,1.3856,3.2901,1.2607,2.8877,1.5136,0.177,3.9371,351.268,5.94,30.27,0.7816,82.2501,32.04,32.042,25.466,25.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,15,2017,6,10,15,12,32,63.29626,-168.44938,39.5,10.13,10.23,3.639,3.639,2.976081,2.976166,0.0018,3.8235,1.3478,3.2903,1.2663,2.8852,1.5058,0.2007,4.5046,351.067,6.03,30.12,0.8032,81.8102,32.039,32.041,25.466,25.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,16,2017,6,10,15,12,38,63.29626,-168.44938,39.5,10.04,10.14,3.632,3.633,2.97529,2.975449,0.0015,3.8414,1.3167,3.2901,1.2799,2.8833,1.5073,0.1821,4.0573,350.422,6.24,30.15,0.7845,82.192,32.037,32.038,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,17,2017,6,10,15,12,45,63.29626,-168.44938,39.5,10.09,10.18,3.631,3.633,2.975209,2.975521,0.0016,3.8263,1.3833,3.2904,1.2771,2.884,1.5046,0.1786,3.9742,351.01,6.19,30.09,0.8003,81.8699,32.037,32.039,25.464,25.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,18,2017,6,10,15,12,51,63.29626,-168.44938,39.5,10.07,10.17,3.631,3.635,2.975229,2.975708,0.0016,3.8441,1.3144,3.2901,1.288,2.8841,1.5084,0.1745,3.8761,350.615,6.36,30.17,0.7817,82.2496,32.037,32.038,25.465,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,19,2017,6,10,15,12,57,63.29626,-168.44938,39.5,10.08,10.18,3.629,3.63,2.974976,2.975134,0.0019,3.8085,1.3488,3.2902,1.2894,2.883,1.5087,0.2203,4.9747,350.61,6.38,30.17,0.8189,81.488,32.036,32.038,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,20,2017,6,10,15,13,8,63.29626,-168.44938,39.5,10.15,10.24,3.628,3.628,2.974832,2.97498,0.0017,3.8306,1.3099,3.2902,1.2831,2.881,1.5014,0.1757,3.9054,350.531,6.28,30.03,0.7958,81.9605,32.035,32.037,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,21,2017,6,10,15,13,14,63.29626,-168.44938,39.5,10.23,10.33,3.631,3.631,2.975169,2.975214,0.0016,3.8291,1.3119,3.29,1.2597,2.884,1.5012,0.1807,4.0244,350.961,5.93,30.02,0.7972,81.9301,32.036,32.037,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,22,2017,6,10,15,13,21,63.29626,-168.44938,39.5,10.32,10.43,3.632,3.631,2.975207,2.975269,0.0015,3.8174,1.3773,3.2905,1.243,2.8829,1.4951,0.1765,3.9239,350.936,5.7,29.9,0.8095,81.6784,32.036,32.038,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,23,2017,6,10,15,13,27,63.29626,-168.44938,39.5,10.05,10.15,3.632,3.633,2.975262,2.975458,0.0017,3.8171,1.3098,3.2901,1.2717,2.8827,1.5063,0.1738,3.86,350.823,6.15,30.13,0.8098,81.6725,32.036,32.038,25.464,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,24,2017,6,10,15,13,33,63.29626,-168.44938,39.5,10.12,10.22,3.634,3.633,2.975495,2.975482,0.0017,3.8252,1.3786,3.2903,1.2841,2.8804,1.5075,0.1862,4.1577,350.172,6.3,30.15,0.8014,81.8453,32.037,32.038,25.465,25.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1,2017,6,10,15,31,45,63.29624,-168.44938,39.5,9.72,9.82,3.739,3.752,2.98698,2.988596,0.0018,3.8651,1.3862,3.2902,1.3855,2.8913,1.5183,0.1525,3.3492,350.92,8.08,30.36,0.7599,82.6997,32.071,32.077,25.482,25.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,2,2017,6,10,15,31,52,63.29624,-168.44938,39.5,9.82,9.92,3.769,3.773,2.990347,2.99081,0.0016,3.885,1.3168,3.2901,1.3668,2.8914,1.5162,0.1668,3.6907,350.427,7.73,30.32,0.7393,83.1253,32.081,32.083,25.486,25.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,3,2017,6,10,15,31,59,63.29624,-168.44938,39.5,9.76,9.86,3.782,3.784,2.991775,2.992087,0.0016,3.8564,1.3162,3.2902,1.3793,2.8927,1.5204,0.1673,3.7015,350.619,7.96,30.41,0.7689,82.5136,32.085,32.087,25.489,25.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,4,2017,6,10,15,32,13,63.29624,-168.44938,39.5,9.55,9.64,3.78,3.781,2.991521,2.991799,0.0016,3.8492,1.3316,3.2903,1.4162,2.8938,1.5267,0.1663,3.6805,350.822,8.71,30.53,0.7763,82.3605,32.084,32.087,25.488,25.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
